Categorías,DATA PARA WEB
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#condesuyo">Condesuyo [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#condisuyo">Condisuyo [Pedro Sancho]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#coyllac">Coyllac [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#coyllap">Coyllap [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cusillo">Cusillo [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cuxibamba">Cuxibamba [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cuyosmango">Cuyosmango [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#cuzco">Cuzco [Pedro Sancho]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#cuzco">Cuzco [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cuzco">Cuzco [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guacapongo">guacapongo [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guadocherí/guadochirí">Guadocherí/Guadochirí [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guahihilla">Guahihilla [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guala">Guala [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guallas">Guallas [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guamanga">Guamanga [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guamanga">Guamanga [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guamaní">Guamaní [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guanaco/guanoco">Guanaco/Guanoco [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guanca guamaní">Guanca Guamaní [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guancachupa">Guancachupa [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guancavelica">Guancavelica [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guancayo">Guancayo [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guancayo">Guancayo [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guánuco">Guánuco [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guaripampa">Guaripampa [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guarocheri">Guarocheri [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guayllasi">Guayllasi [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hacari">Hacari [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hallaoca">Hallaoca [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hanan">Hanan [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hanan guanca">Hanan Guanca [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hanan guancas ">Hanan Guancas  [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hanansaya">Hanansaya [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hatun xauxa">Hatun xauxa [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hátun xauxa">Hátun Xauxa [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hequeco">Hequeco [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hurcumanor">Hurcumanor [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hurin">hurin [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hurin guanca">Hurin Guanca [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hurin guancas / huringuancas">Hurin Guancas / Huringuancas [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hurinsaya">hurinsaya [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#huyassi">Huyassi [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#la chimba">La Chimba [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#la nasca">La Nasca [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lapal">Lapal [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#laraos">Laraos [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#lima">Lima [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lima">Lima [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#llaca">Llaca [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#llampa">Llampa [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#llaucamalla">Llaucamalla [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lleuin">Lleuin [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#loa">Loa [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lunaguana">Lunaguana [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mala">Mala [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#malcadan">Malcadan [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#manchay">Manchay [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mancheca">Mancheca [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#maray">Maray [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mayo">Mayo [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#molloampato">Molloampato [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#moyas">moyas [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ocaycachiz">Ocaycachiz [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pachacama">Pachacama [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#pachacamac/pachacama">Pachacamac/Pachacama [Pedro Sancho]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#pampas">Pampas [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pampas ">Pampas  [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#panarai">Panarai [Pedro Sancho]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#panza liubi">Panza liubi [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#parcialidad/parcialidades">parcialidad/parcialidades [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#parcos">Parcos [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#parinacocha">Parinacocha [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pasto">Pasto [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#patadi">Patadi [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#paucara">Paucara [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#paucararay">Paucararay [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#paucarbamba">Paucarbamba [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#paucarpampa">Paucarpampa [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#paycara">Paycara [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#perú">Perú [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pincos">Pincos [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#piru">Piru [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pisco">Pisco [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#piscoy">Piscoy [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ploya">Ploya [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#potosí">Potosí [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pra">Pra [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista20/#provincia">provincia [Cristóbal de Mena]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#provincia">Provincia [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#provincia/provincias">provincia/provincias [Pedro Sancho]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#provincia/provincias">provincia/provincias [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pucara">Pucara [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#pueblo">pueblo [Pedro Sancho]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#puruay">Puruay [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#puzcouilca/puzco uilca">Puzcouilca/Puzco uilca [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#quinigui">Quinigui [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#quinua">Quinua [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#quipan">Quipan [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#quito">Quito [Pedro Sancho]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#quito">Quito [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#reino/reinos">reino/reinos [Andrés de Vega]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#reino/reinos">reino/reinos [Cristóbal de Albornoz]</a></p>
Organización territorial,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#repartimiento">repartimiento [Pedro Sancho]</a></p>
